Source Region ID,Capture Time,Position in Source Image X,Position in Source Image Y,Size in Source Image X,Size in Source Image Y,Identified as a worm by human,Identified as a worm by machine,Identified as an incorrectly thresholded worm,Identified as an incorrectly disambiguated multiple worm group,Identified as a small larvae,pixel_area,bitmap_width,bitmap_height,bitmap_diagonal,spine_length,distance_between_ends,width_average,width_max,width_min,width_variance,width_at_center,width_at_end_0,width_at_end_1,spine_length_to_area,spine_length_to_bitmap_width_ratio,spine_length_to_bitmap_height_ratio,spine_length_to_bitmap_diagonal_ratio,spine_length_to_max_width_ratio,spine_length_to_average_width,end_width_to_middle_width_ratio_0,end_width_to_middle_width_ratio_1,end_width_ratio,curvature_average,curvature_maximum,curvature_total,curvature_variance,curvature_x_intercepts,intensity_rel_average,intensity_rel_variance,intensity_rel_skew,intensity_rel_maximum,intensity_rel_spine_average,intensity_rel_spine_variance,intensity_rel_roughness_entropy,intensity_rel_roughness_spatial_var,intensity_rel_dark_avg,intensity_rel_dark_area,intensity_rel_neighborhood,intensity_rel_dist_from_neighborhood,intensity_rel_containing_image_average,intensity_rel_normalized_average,intensity_rel_normalized_max,intensity_rel_normalized_spine_average,intensity_abs_average,intensity_abs_variance,intensity_abs_skew,intensity_abs_maximum,intensity_abs_spine_average,intensity_abs_spine_variance,intensity_abs_roughness_entropy,intensity_abs_roughness_spatial_var,intensity_abs_dark_avg,intensity_abs_dark_area,intensity_abs_neighborhood,intensity_abs_dist_from_neighborhood,intensity_abs_containing_image_average,intensity_abs_normalized_average,intensity_abs_normalized_max,intensity_abs_normalized_spine_average,edge_area,edge_object_area_ratio,intensity_profile_edge,intensity_profile_center,intensity_profile_max,intensity_profile_variance,Experiment Name,Plate Name,Device,Strain,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,time spent included,time_spent_excluded,average_time,excluded by visual inspection,overlap with path match,Age (days),Stationary Worm ID,Movement State
53869,1423971730,3541,3937,79,116,0,0,0,0,0,1934,79,116,140.346,111.888,105.191,14.1104,17.6016,10.2672,5.37165,17.0215,12.9727,14.149,0.057853,1.4163,0.964549,0.797228,6.35668,7.92945,0.762136,0.831242,0.916863,0.334513,1.64851,38.469,2.54391,4,29,104.382,0.331785,148.868,42.6296,-13.1201,3.64262,6.1203,16.0259,0,2.29706,26.7029,0,0,-148.868,0,125,145.021,0.179195,103.737,42.6296,-4649.82,3.82674,-6.62112,141.883,0,169.628,-44.6278,0,0,103.737,0,268,0.138573,5.17425,42.125,42.125,154.701,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.44595,0,Fast
53869,1423971730,652,4409,18,46,0,0,0,0,0,591,18,46,49.3964,29.1899,29.0099,15.9841,18.1782,14.0098,3.48068,26.5159,10.9307,9.36231,0.0493906,1.62166,0.634562,0.590932,1.60576,1.82618,0.412231,0.353082,1.16752,0.432121,0.691975,12.9636,2.06686,3,52,457.164,-0.014425,160.364,77.3077,-48.0244,4.20957,19.642,22.6186,0,0.515838,51.4842,0,0,-160.364,0,129,459.712,0.10297,96.4545,77.3077,-713.085,4.18963,-19.7494,159.025,0,183.182,-54.1824,0,0,96.4545,0,97,0.164129,19.1304,74.9,74.9,356.964,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,1422000,567929,yes,7138,1.44595,4,Dead
53869,1423971730,4912,5048,87,76,0,0,0,0,0,1495,87,76,115.521,90.8768,83.5129,13.4707,14.7884,12.0715,0.686853,15.1555,14.5081,14.0398,0.0607872,1.04456,1.19575,0.786672,6.14514,6.74626,0.95728,0.926381,1.03336,0.26256,0.497095,25.2058,0.769774,2,39,199.629,0.106208,163.483,56.9286,-18.3746,3.94212,9.94495,19.9431,0,0.575867,38.4241,0,0,-163.483,0,133,270.777,0.289382,103.966,56.9286,-3330.07,4.11508,-10.2781,157.729,0,134.088,-1.08807,0,0,103.966,0,214,0.143144,9.08565,44,45.3774,170.96,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.44595,0,Fast
53869,1423975330,1123,811,99,98,0,0,0,0,0,2859,99,98,139.302,152.244,86.5064,16.1544,21.5159,5.03795,31.6299,5.86969,16.1544,16.0518,0.0532507,1.53782,1.55351,1.09291,7.07588,9.42429,2.75217,2.73469,1.00639,0.417939,0.962657,68.124,2.16762,1,40,325.09,0.535596,181.211,35.2963,-220.586,4.24869,15.7765,17.6655,0,1.45582,38.5442,0,0,-181.211,0,148,339.854,-0.289401,102.14,35.2963,-13799,4.26124,-15.8833,172.018,0,196.154,-48.1535,0,0,102.14,0,384,0.134313,10.4621,62,62,131.971,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,1422000,567929,yes,10700,1.48762,54,Dead
53869,1423975330,3075,1491,49,125,0,0,0,0,0,1990,49,125,134.261,109.65,100.481,15.4142,18.279,12.7928,2.25039,19.0575,16.2557,16.3134,0.0551004,2.23775,0.877199,0.816692,5.99868,7.11356,0.852984,0.856011,0.996463,0.260917,0.5089,29.2227,0.87033,2,49,416.676,0.107337,176.564,76.8125,-137.731,4.30049,10.2124,21.6005,0,1.87899,47.121,0,0,-176.564,0,141,458.044,0.0327614,101.41,76.8125,-1699.89,4.36954,-10.3644,170.721,0,193.176,-52.176,0,0,101.41,0,265,0.133166,7.92766,85,85,684.068,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3431,1505,154,67,0,0,0,0,0,2692,154,67,167.943,170.692,129.381,15.0215,21.4988,5.04465,13.3942,19.8637,12.5513,13.8882,0.063407,1.10839,2.54764,1.01636,7.93959,11.3632,0.631871,0.699174,0.903738,0.29475,1.18453,52.4654,1.5601,7,57,691.544,0.0792327,177.34,66.5116,-654.416,4.41943,13.9074,22.9164,0,2.60129,54.3987,0,0,-177.34,0,132,819.157,0.0198944,81.8302,66.5116,-2928.29,4.55123,-14.1775,170.201,0,193.77,-61.7695,0,0,81.8302,0,384,0.142645,7.85839,83.5,83.6364,657.095,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,2827,1667,114,144,0,0,0,0,0,2396,114,144,183.663,169.229,138.849,12.0478,21.6215,2.50001,17.1951,10.5679,9.74439,13.637,0.0706298,1.48447,1.1752,0.921412,7.82689,14.0465,0.922075,1.29042,0.714555,0.37074,2.96356,63.0258,3.71124,4,32,177.926,0.572344,163.064,34.3049,-235.533,3.88409,9.10292,16.1775,0,2.44793,29.5521,0,0,-163.064,0,125,286.836,0.686012,99.3191,34.3049,-6164.75,4.12813,-9.44701,151.904,0,177.493,-52.4927,0,0,99.3191,0,421,0.17571,5.29219,8.83333,29.9169,302.686,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,608400,0,567929,no,12445,1.48762,18,Fast
53869,1423975330,3012,1691,96,59,0,0,0,0,0,1817,96,59,112.681,106.94,72.8638,14.9389,17.673,10.0879,6.04242,16.8318,17.5605,10.5256,0.0588553,1.11396,1.81254,0.949051,6.05104,7.15849,1.04329,0.625341,1.66836,0.365519,0.984009,38.745,1.43553,1,41,350.609,0.341,151.361,58.9831,-146.135,4.17525,9.76579,17.8843,0,2.09456,38.9054,0,0,-151.361,0,118,381,-0.00916774,81,58.9831,-1882.18,4.26022,-10.2497,144.532,0,174.065,-56.0652,0,0,81,0,265,0.145845,8.19048,45,49.9615,210.89,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3175,1751,85,110,0,0,0,0,0,1982,85,110,139.014,110.323,104.703,13.5822,19.8016,12.2126,8.09381,21.1439,12.5491,12.9328,0.0556623,1.29791,1.00293,0.793606,5.5714,8.12259,0.59351,0.611657,0.970331,0.348807,1.73719,41.1592,2.55661,5,39,337.747,0.500527,156.641,53.95,-73.8311,4.1662,8.59639,17.1515,0,4.21818,34.7818,0,0,-156.641,0,123,442.297,-0.246411,76.9744,53.95,-2399.27,4.36211,-9.38768,150.27,0,176.469,-53.4685,0,0,76.9744,0,274,0.138244,5.38825,50,52.4457,323.867,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,705600,374400,567929,no,3003,1.48762,61,Fast
53869,1423975330,3858,1791,117,41,0,0,0,0,0,1799,117,41,123.976,98.5661,94.7383,15.1659,18.6121,13.5059,2.49667,18.8462,14.435,13.0005,0.0547894,0.842445,2.40405,0.795043,5.2958,6.49919,0.765936,0.68982,1.11034,0.267675,0.562647,26.4998,0.775821,2,41,313.391,0.152761,148.371,62.0488,-85.1411,4.12495,9.2213,17.4791,0,5.34808,35.6519,0,0,-148.371,0,118,357.922,0.0627042,83.6286,62.0488,-1284.26,4.23122,-9.31243,144.348,0,165.704,-47.704,0,0,83.6286,0,252,0.140078,8.83158,66.2857,66.2857,322.869,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3781,1835,138,55,0,0,0,0,0,2328,138,55,148.556,113.357,110.5,17.7817,21.8885,14.5793,3.24223,19.7146,13.3271,21.395,0.0486928,0.821427,2.06103,0.763056,5.17883,6.37492,0.676002,1.08524,0.622907,0.260374,0.744569,30.2034,1.23646,5,47,473.704,0.149556,155.043,61.4412,-91.07,4.32942,10.0671,17.9376,0,4.2341,42.7659,0,0,-155.043,0,113,614.495,0.0234749,67.8261,61.4412,-1174,4.49517,-11.038,147.342,0,172.475,-59.4749,0,0,67.8261,0,286,0.122852,6.88017,52.5,53.3427,236.496,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,2672,1817,117,83,0,0,0,0,0,2899,117,83,143.45,164.116,48.878,12.0417,39.152,8.33265,26.6994,23.8138,11.248,12.5254,0.0566112,1.4027,1.9773,1.14406,4.19176,13.629,0.472331,0.525972,0.898015,0.434839,3.33493,76.0968,4.31197,4,35,217.188,0.723297,146.526,50.2069,-171.804,3.98985,11.5387,17.6788,0,2.39305,32.6069,0,0,-146.526,0,116,290.366,0.150386,84.2456,50.2069,-2341.07,4.17322,-11.8865,140.468,0,174.741,-58.7406,0,0,84.2456,0,481,0.165919,9.14933,22.7391,34.4363,132.011,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3040,1854,156,50,0,0,0,0,0,2702,156,50,163.817,131.727,121.483,17.9603,24.0001,16.2668,4.82358,23.2259,17.6423,18.1651,0.0487517,0.844404,2.63454,0.804111,5.4886,7.33434,0.759597,0.782106,0.97122,0.283759,0.601515,36.8887,1.09623,4,64,624.954,-0.348527,176.056,84.9474,-29.8631,4.43032,13.3029,26.1704,0,3.83755,60.1624,0,0,-176.056,0,112,849.267,0.536178,68.7593,84.9474,-50.0465,4.60715,-14.0677,157.802,0,182.436,-70.4359,0,0,68.7593,0,331,0.122502,10.975,89,89.5,647.882,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,691,1861,107,139,0,0,0,0,0,2611,107,139,175.414,150.161,135.677,15.6406,17.0688,11.9513,1.55004,16.9334,13.8531,13.6099,0.0575109,1.40337,1.08029,0.856038,8.79739,9.60071,0.818095,0.803733,1.01787,0.32076,1.08622,49.7179,1.79058,5,44,366.158,0.27754,178.481,65.6226,-122.516,4.19867,8.95349,19.5,0,0.617835,43.3822,0,0,-178.481,0,143,458.277,-0.16462,103.481,65.6226,-2632.25,4.33478,-9.32125,171.349,0,195.02,-52.0195,0,0,103.481,0,357,0.136729,3.54455,73.6667,73.6667,562.278,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,2377,1948,84,120,0,0,0,0,0,2027,84,120,146.479,127.507,117.827,15.2337,19.2301,12.3422,1.96674,16.9462,14.0346,12.2524,0.0629041,1.51794,1.06256,0.870479,6.63058,8.37004,0.828184,0.723016,1.14546,0.153892,0.42629,19.6982,0.296392,3,45,351.79,0.204139,175.95,70.2593,-84.782,4.21452,10.8449,20.5136,0,1.79427,43.2057,0,0,-175.95,0,129,606.86,0.222515,87.55,70.2593,-1352.88,4.50627,-11.3654,164.79,0,184.371,-55.3715,0,0,87.55,0,282,0.139122,5.58248,80.5556,80.5556,617.787,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3555,2000,55,125,0,0,0,0,0,2252,55,125,136.565,107.174,94.1648,15.9133,19.5258,12.816,4.44611,17.7696,14.5498,13.8971,0.0475908,1.94863,0.857396,0.784787,5.48886,6.7349,0.818805,0.782074,1.04697,0.237225,0.866531,25.3831,0.937559,2,37,239.413,0.735629,166.222,48.0238,-78.5652,4.05168,8.35442,18.2711,0,2.4789,34.5211,0,0,-166.222,0,129,295.572,0.0381661,90.7778,48.0238,-4277.25,4.21228,-8.63395,152.824,0,184.027,-55.0265,0,0,90.7778,0,327,0.145204,7.29009,51.7692,51.7692,215.106,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,648000,0,567929,no,3348,1.48762,42,Fast
53869,1423975330,2535,2005,86,60,0,0,0,0,0,1871,86,60,104.862,110.113,60.0235,14.4956,19.2561,9.56675,5.28467,16.6895,11.8969,16.6856,0.0588527,1.28039,1.83522,1.05008,5.71837,7.59634,0.712836,0.999765,0.713004,0.343883,1.16995,38.8588,1.67682,3,37,291.173,0.463327,153.432,46.1316,-211.255,4.09103,9.86095,16.0749,0,2.21991,34.7801,0,0,-153.432,0,120,319.345,0.184448,88.8108,46.1316,-3985.38,4.17765,-10.1008,146.07,0,175.824,-55.8237,0,0,88.8108,0,291,0.155532,9.02146,41,46.2426,131.079,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,4220,2035,67,99,0,0,0,0,0,1383,67,99,119.541,107.064,90.433,11.4326,13.437,9.822,1.21516,11.3926,11.5361,12.1949,0.077414,1.59796,1.08145,0.895624,7.96782,9.36477,1.0126,1.07042,0.945977,0.332574,0.557931,38.246,0.913983,2,28,83.8055,0.318653,146.667,33.6176,-68.1422,3.55113,8.74206,16.1667,0,3.78418,24.2158,0,0,-146.667,0,125,140.259,0.130608,101.185,33.6176,-6552.63,3.85025,-9.29357,142,0,167.077,-42.0773,0,0,101.185,0,242,0.174982,8.33673,24.1429,27.6667,86.1923,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3388,2065,118,108,0,0,0,0,0,2582,118,108,159.962,132.37,126.695,17.1484,24.8933,13.9127,9.79643,22.9766,13.9873,16.3932,0.0512663,1.12178,1.22564,0.827504,5.31748,7.71907,0.608764,0.713475,0.853238,0.218359,0.724007,31.007,0.766011,7,43,387.76,0.270855,169.882,54.2727,-153.983,4.26116,8.2381,17.8682,0,2.09399,40.906,0,0,-169.882,0,125,659.296,0.058213,81.0784,54.2727,-2383.76,4.52215,-9.36174,160.539,0,188.569,-63.5686,0,0,81.0784,0,306,0.118513,5.55204,41.5714,52.6269,326.65,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,648000,0,567929,no,2496,1.48762,42,Fast
53869,1423975330,4280,2066,61,108,0,0,0,0,0,1695,61,108,124.036,102.806,95.2721,13.6041,21.003,10.6327,8.71349,18.4258,10.5989,13.8626,0.0606528,1.68535,0.951912,0.828842,4.89485,7.55702,0.575221,0.752348,0.764568,0.215917,0.469242,23.1031,0.505656,3,32,166.094,0.405055,146.212,50.129,-88.0683,3.82232,7.25275,16.1386,0,2.84125,29.1587,0,0,-146.212,0,125,188.068,-0.096558,98.0303,50.129,-3928.19,3.92996,-7.56173,143.218,0,169.601,-44.6012,0,0,98.0303,0,260,0.153392,5.76106,43.05,43.05,168.962,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,2714,2110,63,136,0,0,0,0,0,2372,63,136,149.883,125.6,115.459,16.5102,21.5718,13.1314,4.89227,17.9244,16.8805,13.1541,0.052951,1.99365,0.923527,0.837983,5.8224,7.6074,0.941758,0.733864,1.28329,0.279746,0.801334,36.0872,1.17111,2,39,311.636,0.353014,165.617,59,-107.892,4.16226,8.78131,16.6055,0,6.90556,32.0944,0,0,-165.617,0,133,412.212,-0.251047,90.7234,59,-2796.53,4.30243,-9.12919,159.12,0,179.653,-46.6526,0,0,90.7234,0,324,0.136594,8.5952,14,40.9248,246.468,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,4657,2115,79,102,0,0,0,0,0,1759,79,102,129.016,109.315,101.859,13.8544,21.4381,12.7262,4.19594,16.4679,14.023,12.6124,0.0621459,1.38373,1.07171,0.847298,5.09908,7.89024,0.851534,0.765876,1.11184,0.204969,0.644311,23.5714,0.68249,3,44,274.17,0.318549,180.114,69.7778,-176.939,4.12154,11.5759,22.6496,0,1.13657,42.8634,0,0,-180.114,0,151,282.864,-0.0567471,114,69.7778,-4093.93,4.14944,-11.8736,174.305,0,199.513,-48.5134,0,0,114,0,264,0.150085,5.23495,62,66.3125,441.115,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,4778,2193,38,110,0,0,0,0,0,1676,38,110,116.379,94.049,87.5568,14.873,16.4316,12.5018,1.6131,17.7887,14.2585,11.8051,0.0561151,2.47497,0.854991,0.808129,5.72366,6.32347,0.801546,0.663627,1.20783,0.292713,1.27567,28.1004,1.37949,2,44,376.76,0.472029,181.636,66.65,-154.854,4.24363,10.0122,20.3134,0,1.02626,42.9737,0,0,-181.636,0,150,424.806,-0.2648,106.667,66.65,-3326.33,4.30054,-10.3129,176.4,0,199.689,-49.6892,0,0,106.667,0,247,0.147375,7.29429,55.8333,58.6197,349.597,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3596,2235,127,52,0,0,0,0,0,2070,127,52,137.233,113.874,94.2135,15.6342,16.9862,11.3177,2.40295,16.4357,15.7827,10.0252,0.0550114,0.896642,2.18988,0.829781,6.70389,7.28362,0.960271,0.609966,1.5743,0.26097,1.06537,31.3164,1.13691,3,50,434.295,0.19002,162.39,74.6129,-91.1793,4.3548,12.3593,21.756,0,2.59009,47.4099,0,0,-162.39,0,122,505.934,-0.00195763,76.0976,74.6129,-694.286,4.44603,-12.8242,153.705,0,184.264,-62.2643,0,0,76.0976,0,289,0.139614,9.93858,67.64,67.7586,376.545,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,2697,2262,143,34,0,0,0,0,0,2683,143,34,146.986,112.531,108.113,18.868,19.846,15.5629,1.66204,20.7955,18.7893,18.0578,0.0419424,0.786933,3.30975,0.765591,5.67023,5.96414,0.903527,0.868351,1.04051,0.189336,0.415579,21.5843,0.469165,5,60,829.037,-0.0888864,168.396,89.0244,-84.3889,4.54791,11.3899,19.3041,0,2.79233,57.2077,0,0,-168.396,0,115,846.181,0.360471,72.1509,89.0244,-38.1282,4.54879,-11.831,158.349,0,184.677,-69.6771,0,0,72.1509,0,304,0.113306,14.2793,87,87.9286,486.432,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3019,2310,91,98,0,0,0,0,0,1930,91,98,133.735,116.317,99.5043,14.5067,16.5217,11.7304,1.92296,15.7716,15.6434,12.1675,0.0602679,1.27821,1.18691,0.869759,7.04026,8.01816,0.991869,0.77148,1.28567,0.385117,0.997909,46.5991,1.8734,2,37,229.158,0.318875,162.289,48.08,-102.07,4.03245,8.2642,17.5415,0,2.78372,34.2163,0,0,-162.289,0,129,374.844,-0.299587,85.1316,48.08,-4096.09,4.29695,-8.83548,154.085,0,181.979,-52.9794,0,0,85.1316,0,278,0.144041,5.57124,40.5,51.25,268.839,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3647,2364,71,127,0,0,0,0,0,2235,71,127,145.499,124.086,114.049,16.5973,18.642,14.1397,1.3244,18.3408,15.7464,15.1065,0.0555196,1.7477,0.977058,0.852833,6.65628,7.4763,0.858546,0.823657,1.04236,0.214937,0.635669,28.5866,0.78503,3,46,504.79,0.460493,176.75,57.7586,-350.975,4.36829,9.61925,18.2864,0,2.21511,43.7849,0,0,-176.75,0,133,718.256,-0.218051,78.4318,57.7586,-2988.6,4.58061,-10.1743,168.242,0,189.816,-56.8159,0,0,78.4318,0,292,0.130649,7.21378,43,54.4861,305.588,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3136,2272,156,151,0,0,0,0,0,3835,156,151,217.111,201.712,145.353,14.0713,20.7419,9.30817,7.67004,12.6517,14.2038,18.2273,0.0525976,1.29302,1.33584,0.929074,9.72485,14.335,1.12268,1.4407,0.77926,0.288637,0.752252,63.2115,1.1357,5,42,343.013,0.266167,164.368,41.9737,-365.209,4.18852,9.18636,18.5541,0,2.96594,39.0341,0,0,-164.368,0,130,433.954,-0.270154,88.3421,41.9737,-6119.02,4.33705,-9.61439,156.619,0,183.011,-53.0112,0,0,88.3421,0,508,0.132464,5.98218,75.5,75.5,511.942,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,496800,0,567929,no,7620,1.48762,14,Fast
53869,1423975330,2616,2427,115,84,0,0,0,0,0,2440,115,84,142.411,127.423,106.707,17.8698,23.1809,13.6679,13.9814,20.2797,16.0557,19.3562,0.0522226,1.10803,1.51694,0.894754,5.4969,7.13064,0.791714,0.954463,0.829486,0.199517,0.695156,25.5381,0.774885,4,54,486.408,-0.125992,166.875,64.9492,-170.216,4.35563,11.1192,22.5676,0,2.46676,51.5332,0,0,-166.875,0,122,761.696,0.0147269,77.1042,64.9492,-2034.23,4.50682,-11.5134,159.756,0,186.319,-64.3186,0,0,77.1042,0,305,0.125,9.22239,70.75,73.7196,513.292,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,810000,0,567929,no,1083,1.48762,47,Fast
53869,1423975330,4797,2413,112,58,0,0,0,0,0,1944,112,58,126.127,100.883,80.6949,14.9724,16.9867,11.8063,1.41009,16.2888,15.0625,15.7203,0.0518945,0.900741,1.73936,0.799853,5.93894,6.73793,0.924714,0.965098,0.958156,0.395946,1.96942,41.5744,3.56732,3,50,481.135,0.277369,180.947,75.1471,-113.001,4.3228,12.1171,22.3531,0,1.27941,48.7206,0,0,-180.947,0,145,506.274,0.0308863,107.342,75.1471,-2119.73,4.35368,-12.2968,175.559,0,199.604,-54.604,0,0,107.342,0,275,0.141461,6.65041,81.7059,81.7059,583.471,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,4505,2467,30,132,0,0,0,0,0,1476,30,132,135.366,111.759,107.588,11.5256,16.7147,5.38311,9.88687,15.7681,10.6399,12.1446,0.0757175,3.7253,0.846659,0.825605,6.68627,9.69659,0.674773,0.7702,0.876101,0.1938,0.489098,22.6746,0.554862,6,26,73.603,0.513613,149.759,27.3103,-86.7897,3.47816,7.66591,15.4441,0,2.66459,23.3354,0,0,-149.759,0,124,190.439,0.150299,95.5172,27.3103,-7327.89,3.97724,-7.89598,144.332,0,163.881,-39.8806,0,0,95.5172,0,274,0.185637,7.37831,23.9286,28.3947,73.1506,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,3057,2476,99,76,0,0,0,0,0,2062,99,76,124.808,136.061,73.1323,13.6475,18.774,9.44379,6.63917,18.7102,13.9147,13.5971,0.0659851,1.37436,1.79028,1.09017,7.24733,9.96969,0.743697,0.726722,1.02336,0.422122,1.2192,59.9413,2.57034,5,43,314.563,0.347201,173.024,37.5238,-463.513,4.19281,12.3615,20.4029,0,2.86673,40.1333,0,0,-173.024,0,125,423.648,0.485674,91.5122,37.5238,-5024.08,4.33011,-12.8292,156.699,0,184.043,-59.043,0,0,91.5122,0,311,0.150824,9.85772,53.1,53.1,171.961,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,594000,0,567929,no,1960,1.48762,17,Fast
53869,1423975330,4310,2521,115,84,0,0,0,0,0,2196,115,84,142.411,123.295,111.781,16.2967,19.7864,14.5159,3.31833,16.7142,13.4908,16.2473,0.0561453,1.07213,1.4678,0.865767,6.2313,7.56565,0.807144,0.972064,0.830341,0.262566,0.546375,32.2956,0.895229,2,54,517.384,0.0720634,157.186,75.8816,-184.119,4.39569,11.4553,23.0251,0,2.39415,51.6059,0,0,-157.186,0,117,507.198,0.296387,78.0698,75.8816,-647.191,4.39088,-11.6726,150.585,0,179.372,-62.3725,0,0,78.0698,0,279,0.127049,5.97373,58.25,72.2598,560.711,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,496800,0,567929,no,4928,1.48762,21,Fast
53869,1423975330,2304,2648,129,63,0,0,0,0,0,2120,129,63,143.562,127.016,103.5,14.7652,18.4142,9.50624,4.37464,16.7313,8.69039,13.0225,0.059913,0.984617,2.01612,0.884745,6.8977,8.60236,0.519408,0.77833,0.667337,0.265808,0.627504,34.5551,0.9846,3,51,681.894,0.348084,165.833,69.56,-281.853,4.45044,13.9651,18.8962,0,3.91567,47.0843,0,0,-165.833,0,120,665.641,0.0833765,74.3571,69.56,-1327.57,4.51014,-14.214,156.318,0,179.382,-59.3822,0,0,74.3571,0,313,0.147642,10.0525,47.8,48.3025,300.619,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,4770,2673,130,65,0,0,0,0,0,2268,130,65,145.344,122.185,107.279,15.8769,16.8955,14.6075,0.337014,16.8836,14.6075,15.7896,0.0538734,0.939883,1.87977,0.840657,7.23179,7.69576,0.865188,0.935202,0.925134,0.292432,0.858155,36.8464,1.0446,3,65,746.74,-0.207174,180.556,94.4902,-50.9059,4.49953,14.3463,25.2804,0,1.3256,63.6744,0,0,-180.556,0,129,818.987,0.303472,84.7111,94.4902,-62.8481,4.54513,-14.6668,171.402,0,199.229,-70.2285,0,0,84.7111,0,296,0.130511,6.43377,79,83.0769,762.333,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
53869,1423975330,2207,2723,109,56,0,0,0,0,0,1846,109,56,122.544,104.493,93.3825,15.7212,17.6415,14.0564,0.854252,16.0307,13.7561,15.567,0.0566051,0.958652,1.86595,0.852699,5.92314,6.64663,0.858108,0.971072,0.883671,0.347881,1.04471,37.5711,1.70812,4,42,371.833,0.232781,155.806,64.0714,-59.4471,4.20735,9.76827,17.1599,0,3.34804,38.652,0,0,-155.806,0,119,457.469,0.256911,83.3056,64.0714,-1301.61,4.32616,-10.284,150.244,0,172.26,-53.2598,0,0,83.3056,0,259,0.140303,10.187,38.4063,41.8538,213.918,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.48762,0,Fast
